0,0
2.35865e-09,0
4.71731e-09,0
7.07596e-09,0
9.43462e-09,0
1.17933e-08,0
1.41519e-08,0
1.65106e-08,0
1.88692e-08,0
2.12279e-08,-2.4167e-12
2.35865e-08,-3.43738e-12
2.59452e-08,-2.86299e-12
2.83039e-08,-4.03755e-12
3.06625e-08,-6.47077e-12
3.30212e-08,-9.09456e-12
3.53798e-08,-1.2058e-11
3.77385e-08,-1.6846e-11
4.00971e-08,-2.39045e-11
4.24558e-08,-3.30358e-11
4.48144e-08,-4.54319e-11
4.71731e-08,-6.2183e-11
4.95317e-08,-8.60334e-11
5.18904e-08,-1.18385e-10
5.4249e-08,-1.62212e-10
5.66077e-08,-2.22703e-10
5.89664e-08,-3.04285e-10
6.1325e-08,-4.14122e-10
6.36837e-08,-5.60961e-10
6.60423e-08,-7.60189e-10
6.8401e-08,-1.02889e-09
7.07596e-08,-1.3872e-09
7.31183e-08,-1.86468e-09
7.54769e-08,-2.50096e-09
7.78356e-08,-3.34668e-09
8.01942e-08,-4.46656e-09
8.25529e-08,-5.945e-09
8.49116e-08,-7.89369e-09
8.72702e-08,-1.04545e-08
8.96289e-08,-1.38108e-08
9.19875e-08,-1.81973e-08
9.43462e-08,-2.39154e-08
9.67048e-08,-3.13517e-08
9.90635e-08,-4.09942e-08
1.01422e-07,-5.3466e-08
1.03781e-07,-6.95549e-08
1.06139e-07,-9.02537e-08
1.08498e-07,-1.16813e-07
1.10857e-07,-1.50802e-07
1.13215e-07,-1.94183e-07
1.15574e-07,-2.49403e-07
1.17933e-07,-3.19508e-07
1.20291e-07,-4.08269e-07
1.2265e-07,-5.20351e-07
1.25009e-07,-6.61503e-07
1.27367e-07,-8.38786e-07
1.29726e-07,-1.06085e-06
1.32085e-07,-1.33826e-06
1.34443e-07,-1.68387e-06
1.36802e-07,-2.11328e-06
1.39161e-07,-2.64537e-06
1.41519e-07,-3.3029e-06
1.43878e-07,-4.11323e-06
1.46237e-07,-5.10914e-06
1.48595e-07,-6.3298e-06
1.50954e-07,-7.82181e-06
1.53313e-07,-9.6405e-06
1.55671e-07,-1.18513e-05
1.5803e-07,-1.45313e-05
1.60388e-07,-1.77711e-05
1.62747e-07,-2.16768e-05
1.65106e-07,-2.63721e-05
1.67464e-07,-3.2001e-05
1.69823e-07,-3.873e-05
1.72182e-07,-4.67517e-05
1.7454e-07,-5.62875e-05
1.76899e-07,-6.75911e-05
1.79258e-07,-8.09521e-05
1.81616e-07,-9.67e-05
1.83975e-07,-0.000115208
1.86334e-07,-0.000136898
1.88692e-07,-0.000162243
1.91051e-07,-0.000191773
1.9341e-07,-0.00022608
1.95768e-07,-0.00026582
1.98127e-07,-0.000311716
2.00486e-07,-0.000364568
2.02844e-07,-0.000425247
2.05203e-07,-0.000494706
2.07562e-07,-0.000573974
2.0992e-07,-0.000664165
2.12279e-07,-0.000766471
2.14638e-07,-0.000882163
2.16996e-07,-0.00101259
2.19355e-07,-0.00115917
2.21714e-07,-0.00132338
2.24072e-07,-0.00150677
2.26431e-07,-0.00171092
2.28789e-07,-0.00193746
2.31148e-07,-0.00218801
2.33507e-07,-0.00246421
